energy_GeV,fit,pull_category,jet,variable,branch,stage,selection,selected_events,visible_fills,hist_mean,hist_rms,gaussian_mu,gaussian_mu_error,gaussian_sigma,gaussian_sigma_error,gaussian_fit_status,gaussian_chi2_ndf
365.0,4C,pull4C_standard,1,alpha,pull4C_standard_alpha_j1,before,pull4C_standard_valid > 0.5,45480,38384,-0.44048679037353033,1.3048393752044631,-0.28083310427543773,0.004974573239241211,0.8310915504271534,0.00663971126769447,4000,74.16171342133015
365.0,4C,pull4C_standard,1,alpha,pull4C_standard_alpha_j1,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),24781,24781,-0.21124323619449675,0.7298223216045397,-0.19955495474969623,0.004273415388120596,0.6255481615676359,0.005331281181327696,4000,40.44724999928861
365.0,4C,pull4C_standard,1,theta,pull4C_standard_theta_j1,before,pull4C_standard_valid > 0.5,45480,32172,0.006801402624406364,1.6976534172954445,-0.00736924359078831,0.007680335282359561,1.2076523961107217,0.008927464194203982,4000,27.252026182577364
365.0,4C,pull4C_standard,1,theta,pull4C_standard_theta_j1,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),24781,24781,-0.002987880060976758,1.0534905511556723,-0.0051590629356413325,0.00681324709865803,1.0304582832861247,0.00722090143532228,4000,18.08944849429457
365.0,4C,pull4C_standard,1,phi,pull4C_standard_phi_j1,before,pull4C_standard_valid > 0.5,45480,33584,-0.004306714677674863,1.6839268334740025,0.0013357024626704296,0.007257872685613703,1.171967275756956,0.008610546681532383,4000,31.577103230308882
365.0,4C,pull4C_standard,1,phi,pull4C_standard_phi_j1,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),24781,24781,-0.003919133625872476,1.0158370395413572,0.000766806455457678,0.006385835916187001,0.9690995804315815,0.007027445584273928,4000,20.84803299035622
365.0,4C,pull4C_standard,1,x,pull4C_standard_x_j1,before,pull4C_standard_valid > 0.5,45480,38454,-0.4130392397727483,1.3113457178563197,-0.26449113297812155,0.004931586739625056,0.8322899053298368,0.006637642704729219,4000,73.87873638590658
365.0,4C,pull4C_standard,1,x,pull4C_standard_x_j1,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),24781,24781,-0.20722457008562928,0.7294507083401599,-0.19581005750169433,0.004269783058830198,0.6255644888254845,0.005322158238380503,4000,40.385980667082364
365.0,4C,pull4C_final,1,alpha,pull4C_final_alpha_j1,before,pull4C_final_valid > 0.5,45480,43607,-0.20994265399614329,1.1179731977157097,-0.1937968558566068,0.003950830076178424,0.7617397969644754,0.0053447321024445715,4000,77.44787782378359
365.0,4C,pull4C_final,1,alpha,pull4C_final_alpha_j1,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),35926,35926,-0.18899251778220677,0.7669674811196934,-0.1871870776298472,0.003742609534314709,0.6701635883280899,0.004723088850892454,4000,56.05316603317745
365.0,4C,pull4C_final,1,theta,pull4C_final_theta_j1,before,pull4C_final_valid > 0.5,45480,42156,0.0019438027904143903,1.3936270464956726,-0.00928447162198901,0.005738438698191006,1.0870409226506523,0.0065177531121835,4000,38.23583805881167
365.0,4C,pull4C_final,1,theta,pull4C_final_theta_j1,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),35926,35926,-0.0014462895568282549,1.0035494431008736,-0.0037775185272674807,0.005312342084067927,0.972776254339459,0.005703461592701964,4000,27.886387941705443
365.0,4C,pull4C_final,1,phi,pull4C_final_phi_j1,before,pull4C_final_valid > 0.5,45480,41360,-0.0012440412036627962,1.4239528843377347,-0.00046352489511988814,0.0056703611856307335,1.0614426141810112,0.0066381648111255576,4000,40.91573306791121
365.0,4C,pull4C_final,1,phi,pull4C_final_phi_j1,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),35926,35926,-0.00306349246009901,1.0123228178974126,0.00044496925196533746,0.005321811612404444,0.9720109441947812,0.005879180794405359,4000,30.945989283140594
365.0,4C,pull4C_final,1,x,pull4C_final_x_j1,before,pull4C_final_valid > 0.5,45480,43621,-0.20060151117272965,1.1205902376951486,-0.1864286752690239,0.0039514081122280845,0.7624308440819648,0.005342983821035818,4000,77.68435747472057
