energy_GeV,fit,pull_category,jet,variable,branch,stage,selection,selected_events,visible_fills,hist_mean,hist_rms,gaussian_mu,gaussian_mu_error,gaussian_sigma,gaussian_sigma_error,gaussian_fit_status,gaussian_chi2_ndf
162.5,4C,pull4C_standard,3,theta,pull4C_standard_theta_j3,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),31853,31853,0.001309038633785037,1.0874925859431996,0.003518331778066887,0.0063642018165703095,1.088512218714081,0.006440075331189066,4000,17.51643980702944
162.5,4C,pull4C_standard,3,phi,pull4C_standard_phi_j3,before,pull4C_standard_valid > 0.5,45851,40681,-0.006113712425567205,1.6248604346359883,-0.0023089470294864315,0.00642226585204945,1.1539402146481705,0.007407869279628332,4000,36.066432795071854
162.5,4C,pull4C_standard,3,phi,pull4C_standard_phi_j3,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),31853,31853,-0.0034361912573489077,1.0195086972273686,-0.0006457650130529298,0.005767423172475492,0.9942922314430266,0.006015231084337713,4000,22.780630225344247
162.5,4C,pull4C_standard,3,x,pull4C_standard_x_j3,before,pull4C_standard_valid > 0.5,45851,43511,-0.5657948946356866,1.2347192355863557,-0.5240872073269852,0.004384379831895261,0.8442789558748789,0.005523504271269852,4000,60.715805521715616
162.5,4C,pull4C_standard,3,x,pull4C_standard_x_j3,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),31853,31853,-0.526751604763196,0.7014154550859671,-0.5241395324627356,0.003786108886560587,0.6558709824635611,0.004154208531386594,4000,29.33765069588841
162.5,4C,pull4C_final,3,alpha,pull4C_final_alpha_j3,before,pull4C_final_valid > 0.5,45851,44716,-0.6251732001721629,1.0037784597937252,-0.5838120326672447,0.003652910769767874,0.7274694035080667,0.004333844534656517,4000,54.06899982242604
162.5,4C,pull4C_final,3,alpha,pull4C_final_alpha_j3,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,-0.5738838209085755,0.713865313080117,-0.5743985794686708,0.0034502428772047516,0.6612968319291902,0.0038161968967008186,4000,35.536016221599915
162.5,4C,pull4C_final,3,theta,pull4C_final_theta_j3,before,pull4C_final_valid > 0.5,45851,43988,0.01140276622742779,1.391257424836515,0.003478440661485637,0.005909996323746108,1.147747844131403,0.006207282405712999,4000,23.988067425212723
162.5,4C,pull4C_final,3,theta,pull4C_final_theta_j3,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,0.002528933887933936,1.0676769130461476,0.0031741815538816726,0.005586984481423786,1.0665886861932994,0.005511395405645048,4000,17.66732870378055
162.5,4C,pull4C_final,3,phi,pull4C_final_phi_j3,before,pull4C_final_valid > 0.5,45851,43877,-0.010767065454616268,1.3461450995487159,-0.0007853996611811575,0.005369445047082553,1.047651310846721,0.0060131599854025275,4000,38.464720213783096
162.5,4C,pull4C_final,3,phi,pull4C_final_phi_j3,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,-0.002352453798423714,1.0004384882755863,0.0011001818076552335,0.005082753066844581,0.9731873387970069,0.005353871220162676,4000,28.950499138283202
162.5,4C,pull4C_final,3,x,pull4C_final_x_j3,before,pull4C_final_valid > 0.5,45851,44732,-0.5769242766582298,1.0189869537056444,-0.5391539663621986,0.003698241759439273,0.737941522230104,0.004391182469907384,4000,53.86590775672396
162.5,4C,pull4C_final,3,x,pull4C_final_x_j3,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,-0.5325726858243623,0.720450841522617,-0.5320600582484684,0.0034879824933195082,0.6694683983598217,0.0038547277818367642,4000,35.178626068503796
162.5,4C,pull4C_standard,4,alpha,pull4C_standard_alpha_j4,before,pull4C_standard_valid > 0.5,45851,41962,-0.631486553356031,1.3192358047018529,-0.5549051012043088,0.0048948952659782965,0.9107554764716922,0.005891282776275042,4000,52.960271620372254
162.5,4C,pull4C_standard,4,alpha,pull4C_standard_alpha_j4,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),31853,31853,-0.5587251916120083,0.7793646498462974,-0.5519255701306521,0.004343064462589442,0.7406308588470099,0.0045740217411007755,4000,27.689787246295666
162.5,4C,pull4C_standard,4,theta,pull4C_standard_theta_j4,before,pull4C_standard_valid > 0.5,45851,40148,0.0029143224629800887,1.6763820113364587,0.010177236204691536,0.006932132923946905,1.220828659024122,0.007811752859583465,4000,30.043070633451737
