energy_GeV,fit,pull_category,jet,variable,branch,stage,selection,selected_events,visible_fills,hist_mean,hist_rms,gaussian_mu,gaussian_mu_error,gaussian_sigma,gaussian_sigma_error,gaussian_fit_status,gaussian_chi2_ndf
240.0,4C,pull4C_standard,4,phi,pull4C_standard_phi_j4,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),29035,29035,-0.005777130940220951,0.984596902002062,-0.006954793218686227,0.005699385185281985,0.9371790232046691,0.006247728717285739,4000,26.10308396135515
240.0,4C,pull4C_standard,4,x,pull4C_standard_x_j4,before,pull4C_standard_valid > 0.5,45815,37186,-0.28512651676014955,1.4511562879491613,-0.1825989983862016,0.005527557858634536,0.9358899126492498,0.007291099717314342,4000,62.0200155003618
240.0,4C,pull4C_standard,4,x,pull4C_standard_x_j4,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),29035,29035,-0.20693569823060406,0.8757086723031048,-0.17376294947934498,0.0050859566580196,0.7982712058340156,0.006185186297661072,4000,42.69132010049742
240.0,4C,pull4C_final,4,alpha,pull4C_final_alpha_j4,before,pull4C_final_valid > 0.5,45815,43854,-0.3251487737604187,1.183914025141594,-0.2358910554506617,0.004702483964351666,0.8688472509431121,0.0058617322594454735,4000,69.83966981436653
240.0,4C,pull4C_final,4,alpha,pull4C_final_alpha_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39139,39139,-0.24078036810963058,0.8847273990023121,-0.2083882770685569,0.0044479744517526955,0.8058530933349365,0.005403873847748486,4000,56.91290565451638
240.0,4C,pull4C_final,4,theta,pull4C_final_theta_j4,before,pull4C_final_valid > 0.5,45815,43723,0.012039783371994274,1.3190222561470188,0.014692612503197432,0.00517441463089925,1.0085124235469958,0.006108818608138278,4000,46.26288947455496
240.0,4C,pull4C_final,4,theta,pull4C_final_theta_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39139,39139,0.010719672745560068,0.9903303299127065,0.01457678628686481,0.004918382124085231,0.9386016246777972,0.005520920030354481,4000,35.96437951639072
240.0,4C,pull4C_final,4,phi,pull4C_final_phi_j4,before,pull4C_final_valid > 0.5,45815,43826,-0.008592786341240949,1.3021085705788822,-0.002960036130972781,0.005057973479912385,0.9890884355580913,0.005915299323560108,4000,46.74117133967658
240.0,4C,pull4C_final,4,phi,pull4C_final_phi_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39139,39139,-0.0032356951370008193,0.9673209444548527,-0.003973743001409701,0.0048083255109082615,0.9192841845701224,0.00533316071844514,4000,35.47593741183883
240.0,4C,pull4C_final,4,x,pull4C_final_x_j4,before,pull4C_final_valid > 0.5,45815,43870,-0.30634723732289176,1.1909950953604025,-0.22021193702845007,0.00470600757758251,0.8736335873796149,0.005858579907841666,4000,68.70643169121837
240.0,4C,pull4C_final,4,x,pull4C_final_x_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39139,39139,-0.2265123891505137,0.8874439340779846,-0.19494011074533835,0.004452645765204464,0.81011826140756,0.0053902442952820095,4000,55.30128096138803
240.0,5C,pull5C_standard,4,alpha,pull5C_standard_alpha_j4,before,pull5C_standard_valid > 0.5,45771,27227,-0.33247847916182843,2.2258215655724842,-0.30244965251308625,0.016918815193518517,1.8569527879877596,0.02177171792067656,4000,5.702248852147203
240.0,5C,pull5C_standard,4,alpha,pull5C_standard_alpha_j4,after,(pull5C_standard_valid > 0.5) && (prob_5C > 0.029999999999999999),3666,3666,-0.19855604863228662,0.8945380563987541,-0.18459920248991613,0.01419163008544462,0.8195525098641803,0.01534184490750995,4000,4.222974938618823
240.0,5C,pull5C_standard,4,theta,pull5C_standard_theta_j4,before,pull5C_standard_valid > 0.5,45771,8917,-0.012283784486265143,2.774599963104996,-0.21809434433973146,0.17663109916906455,4.616327632159501,0.49646325794628066,0,0.8570706752860296
240.0,5C,pull5C_standard,4,theta,pull5C_standard_theta_j4,after,(pull5C_standard_valid > 0.5) && (prob_5C > 0.029999999999999999),3666,3666,-0.017791467966694504,1.723938060307828,-0.07842375937757325,0.07267324984640751,2.5719021986143034,0.11502248622643485,4000,0.9620276407787457
240.0,5C,pull5C_standard,4,phi,pull5C_standard_phi_j4,before,pull5C_standard_valid > 0.5,45771,9354,0.058797241885151744,2.7253476376103745,0.040552019441704876,0.09791477216807697,3.5374031686831198,0.22250943143726887,4000,1.0758281024361345
240.0,5C,pull5C_standard,4,phi,pull5C_standard_phi_j4,after,(pull5C_standard_valid > 0.5) && (prob_5C > 0.029999999999999999),3666,3666,0.006244959150380275,1.6554371420887712,-0.012748213955711343,0.0568958401679537,2.2652203901137997,0.08076030885719088,4000,0.8569208844989422
240.0,5C,pull5C_standard,4,x,pull5C_standard_x_j4,before,pull5C_standard_valid > 0.5,45771,19942,-0.14845336421156127,2.400507306264568,-0.16346804553325645,0.024843484281942524,2.1233575650620247,0.03582786477730493,4000,2.656985830431253
240.0,5C,pull5C_standard,4,x,pull5C_standard_x_j4,after,(pull5C_standard_valid > 0.5) && (prob_5C > 0.029999999999999999),3666,3666,-0.1815318875845027,1.0781939675809133,-0.18759354718812352,0.018286579828195215,1.0636123651073504,0.016314081400047864,4000,1.5489126324897873
240.0,5C,pull5C_final,4,alpha,pull5C_final_alpha_j4,before,pull5C_final_valid > 0.5,45771,27660,-0.27383454304723415,2.2189922690919834,-0.257645691116262,0.015924099927172888,1.8142723769313989,0.020492331857495216,4000,5.826651293852893
240.0,5C,pull5C_final,4,alpha,pull5C_final_alpha_j4,after,(pull5C_final_valid > 0.5) && (prob_final_5C > 0.029999999999999999),10237,10237,-0.07711903491947632,1.1569554991507656,-0.09977751478591497,0.012316807294308485,1.1665499254373546,0.011879706289586789,4000,5.123347923810914
240.0,5C,pull5C_final,4,theta,pull5C_final_theta_j4,before,pull5C_final_valid > 0.5,45771,19335,0.0011395782155728,2.3934568918150463,-0.05648761687989638,0.031051123699041113,2.4096896785745745,0.04861434423593347,4000,1.1170405676257484
240.0,5C,pull5C_final,4,theta,pull5C_final_theta_j4,after,(pull5C_final_valid > 0.5) && (prob_final_5C > 0.029999999999999999),10237,10237,-0.023742497977395142,1.4969252243244815,-0.03867108219594036,0.021677207343103962,1.7462211799300849,0.024027129559796245,4000,0.9876784534340276
240.0,5C,pull5C_final,4,phi,pull5C_final_phi_j4,before,pull5C_final_valid > 0.5,45771,19453,0.02126972613198231,2.365158710628806,0.007955746954208424,0.0249034444501671,2.131836939576388,0.03565121629163426,4000,1.9922396336429946
240.0,5C,pull5C_final,4,phi,pull5C_final_phi_j4,after,(pull5C_final_valid > 0.5) && (prob_final_5C > 0.029999999999999999),10237,10237,0.006923096270761219,1.444061146861099,-0.0011167214990008287,0.019390733391480237,1.62912073599326,0.021136032940512584,4000,1.290380082315623
240.0,5C,pull5C_final,4,x,pull5C_final_x_j4,before,pull5C_final_valid > 0.5,45771,25742,-0.11656984685387872,2.2408497527538374,-0.14112806884591256,0.016502066809496535,1.8280805917164205,0.021506716426298533,4000,5.400287784704418
240.0,5C,pull5C_final,4,x,pull5C_final_x_j4,after,(pull5C_final_valid > 0.5) && (prob_final_5C > 0.029999999999999999),10237,10237,-0.06938958285968495,1.1825219211867306,-0.07936646476464082,0.012712774544919427,1.2087914292146107,0.01170529807703824,4000,2.470890638656025
